customer_id,age,price,quantity,gender,payment_method,category,shopping_mall,invoice_date
C104984,37.0,600.16,2.0,Male,Debit Card,Clothing,Forum Istanbul,18/02/2022
C104985,36.0,300.08,1.0,Male,Cash,Clothing,Emaar Square Mall,9/7/2021
C104986,46.0,10.46,2.0,Male,Cash,Food & Beverage,Forum Istanbul,17/06/2021
C104988,24.0,1800.51,3.0,Male,Credit Card,Shoes,Mall of Istanbul,26/02/2021
C104989,38.0,1200.32,4.0,Female,Cash,Clothing,Metropol AVM,5/10/2022
C104990,58.0,2100.0,2.0,Male,Debit Card,Technology,Zorlu Center,29/09/2022
C104993,66.0,600.16,2.0,Female,Cash,Clothing,Emaar Square Mall,19/02/2022
C104994,51.0,121.98,3.0,Female,Cash,Cosmetics,Kanyon,14/06/2022
C104997,39.0,26.15,5.0,Male,Debit Card,Food & Beverage,Kanyon,11/3/2022
C105002,20.0,203.3,5.0,Female,Cash,Cosmetics,Metrocity,20/10/2022
C105006,35.0,1200.32,4.0,Female,Credit Card,Clothing,Kanyon,4/5/2022
C105012,33.0,900.24,3.0,Male,Debit Card,Clothing,Viaport Outlet,20/09/2021
C105013,26.0,1500.4,5.0,Female,Cash,Clothing,Mall of Istanbul,19/12/2022
C105015,41.0,203.3,5.0,Male,Debit Card,Cosmetics,Metropol AVM,9/1/2022
C105019,28.0,900.24,3.0,Female,Credit Card,Clothing,Metropol AVM,1/5/2022
C105021,20.0,900.24,3.0,Female,Cash,Clothing,Zorlu Center,9/5/2021
C105025,33.0,81.32,2.0,Male,Cash,Cosmetics,Forum Istanbul,3/12/2021
C105026,41.0,203.3,5.0,Male,Debit Card,Cosmetics,Mall of Istanbul,19/03/2022
C105027,51.0,2400.68,4.0,Male,Debit Card,Shoes,Mall of Istanbul,29/03/2021
C105029,31.0,40.66,1.0,Female,Credit Card,Cosmetics,Kanyon,16/01/2021
C105030,59.0,1050.0,1.0,Female,Credit Card,Technology,Kanyon,14/09/2021
C105034,39.0,2100.0,2.0,Male,Credit Card,Technology,Metropol AVM,18/07/2022
C105039,41.0,1200.34,2.0,Female,Debit Card,Shoes,Istinye Park,17/02/2023
C105041,54.0,3000.85,5.0,Female,Cash,Shoes,Kanyon,10/4/2021
C105043,67.0,40.66,1.0,Female,Cash,Cosmetics,Kanyon,21/11/2021
C105048,62.0,81.32,2.0,Female,Credit Card,Cosmetics,Metrocity,25/06/2021
C105051,47.0,1500.4,5.0,Female,Cash,Clothing,Kanyon,21/11/2022
C105060,36.0,1500.4,5.0,Female,Cash,Clothing,Istinye Park,16/10/2022
C105068,27.0,1200.32,4.0,Female,Debit Card,Clothing,Kanyon,16/05/2022
C105069,57.0,58.65,5.0,Female,Credit Card,Souvenir,Cevahir AVM,27/04/2021
C105070,21.0,600.16,2.0,Female,Cash,Clothing,Metropol AVM,20/05/2022
C105077,30.0,600.16,2.0,Male,Credit Card,Clothing,Metrocity,5/12/2022
C105085,63.0,121.98,3.0,Female,Credit Card,Cosmetics,Kanyon,11/3/2022
C105086,69.0,20.92,4.0,Male,Cash,Food & Beverage,Metrocity,28/07/2021
C105089,24.0,40.66,1.0,Male,Cash,Cosmetics,Kanyon,24/07/2022
C105090,50.0,11.73,1.0,Male,Credit Card,Souvenir,Kanyon,30/07/2021
C105094,60.0,15.15,1.0,Male,Cash,Books,Kanyon,20/02/2021
C105101,43.0,1500.4,5.0,Female,Credit Card,Clothing,Metrocity,10/1/2023
C105104,64.0,1200.32,4.0,Female,Credit Card,Clothing,Emaar Square Mall,17/11/2022
C105106,25.0,1500.4,5.0,Female,Debit Card,Clothing,Mall of Istanbul,24/01/2022
C105107,46.0,900.24,3.0,Male,Credit Card,Clothing,Zorlu Center,3/8/2022
C105110,18.0,600.17,1.0,Male,Credit Card,Shoes,Istinye Park,2/12/2022
C105111,38.0,71.68,2.0,Male,Credit Card,Toys,Metrocity,5/5/2022
C105116,36.0,40.66,1.0,Female,Cash,Cosmetics,Mall of Istanbul,1/11/2022
C105118,18.0,35.19,3.0,Female,Credit Card,Souvenir,Kanyon,26/09/2021
C105122,22.0,300.08,1.0,Female,Debit Card,Clothing,Mall of Istanbul,30/12/2022
C105126,67.0,46.92,4.0,Female,Cash,Souvenir,Emaar Square Mall,10/8/2021
C105127,59.0,5.23,1.0,Female,Debit Card,Food & Beverage,Istinye Park,24/11/2022
C105128,52.0,300.08,1.0,Female,Debit Card,Clothing,Kanyon,6/2/2021
C105129,41.0,15.69,3.0,Female,Debit Card,Food & Beverage,Viaport Outlet,26/03/2022
C105132,18.0,1200.32,4.0,Male,Cash,Clothing,Forum Istanbul,9/8/2021
C105141,57.0,300.08,1.0,Female,Cash,Clothing,Kanyon,31/10/2021
C105146,36.0,1500.4,5.0,Male,Credit Card,Clothing,Emaar Square Mall,31/03/2022
C105149,18.0,1200.32,4.0,Female,Credit Card,Clothing,Emaar Square Mall,3/1/2023
C105150,40.0,1200.32,4.0,Female,Cash,Clothing,Forum Istanbul,6/3/2021
C105154,21.0,5.23,1.0,Female,Cash,Food & Beverage,Kanyon,14/10/2021
C105157,47.0,1500.4,5.0,Female,Credit Card,Clothing,Metropol AVM,10/2/2021
C105163,41.0,300.08,1.0,Male,Cash,Clothing,Metrocity,23/04/2021
C105164,67.0,900.24,3.0,Female,Debit Card,Clothing,Metrocity,9/10/2021
C105168,50.0,15.69,3.0,Female,Credit Card,Food & Beverage,Metropol AVM,11/4/2022
C105169,22.0,40.66,1.0,Male,Credit Card,Cosmetics,Metrocity,18/11/2022
C105170,49.0,45.45,3.0,Female,Debit Card,Books,Kanyon,30/01/2022
C105172,33.0,40.66,1.0,Female,Cash,Cosmetics,Metropol AVM,17/05/2022
C105181,29.0,203.3,5.0,Male,Credit Card,Cosmetics,Metrocity,17/03/2022
C105182,57.0,300.08,1.0,Male,Cash,Clothing,Mall of Istanbul,11/2/2022
C105183,28.0,15.69,3.0,Male,Debit Card,Food & Beverage,Kanyon,12/11/2021
C105188,61.0,5.23,1.0,Female,Credit Card,Food & Beverage,Istinye Park,28/11/2022
C105191,53.0,600.16,2.0,Female,Cash,Clothing,Metrocity,6/9/2021
C105197,44.0,1200.32,4.0,Female,Credit Card,Clothing,Kanyon,14/01/2022
C105201,46.0,600.16,2.0,Female,Debit Card,Clothing,Kanyon,8/11/2021
C105210,20.0,300.08,1.0,Male,Debit Card,Clothing,Metropol AVM,26/06/2021
C105213,45.0,300.08,1.0,Female,Credit Card,Clothing,Kanyon,3/12/2021
C105215,51.0,40.66,1.0,Male,Credit Card,Cosmetics,Kanyon,16/01/2023
C105218,30.0,1200.34,2.0,Female,Cash,Shoes,Metropol AVM,2/9/2021
C105220,39.0,1500.4,5.0,Female,Cash,Clothing,Mall of Istanbul,11/1/2023
C105221,62.0,900.24,3.0,Male,Cash,Clothing,Emaar Square Mall,31/10/2022
C105224,61.0,162.64,4.0,Female,Cash,Cosmetics,Metropol AVM,14/01/2022
C105227,35.0,600.17,1.0,Male,Cash,Shoes,Cevahir AVM,24/03/2022
C105229,54.0,71.68,2.0,Male,Cash,Toys,Mall of Istanbul,24/12/2021
C105230,18.0,58.65,5.0,Female,Credit Card,Souvenir,Forum Istanbul,19/07/2022
C105232,21.0,5.23,1.0,Female,Cash,Food & Beverage,Forum Istanbul,28/01/2022
C105238,44.0,23.46,2.0,Female,Cash,Souvenir,Metrocity,1/11/2022
C105241,62.0,162.64,4.0,Male,Credit Card,Cosmetics,Mall of Istanbul,15/09/2021
C105244,36.0,900.24,3.0,Female,Credit Card,Clothing,Kanyon,3/5/2022
C105245,64.0,81.32,2.0,Female,Credit Card,Cosmetics,Istinye Park,19/12/2021
C105246,47.0,81.32,2.0,Male,Cash,Cosmetics,Metrocity,29/03/2022
C105254,19.0,600.16,2.0,Male,Credit Card,Clothing,Kanyon,24/02/2022
C105258,41.0,1200.32,4.0,Male,Debit Card,Clothing,Istinye Park,20/05/2022
C105259,68.0,30.3,2.0,Female,Cash,Books,Kanyon,18/08/2022
C105263,40.0,1500.4,5.0,Female,Cash,Clothing,Metrocity,15/10/2022
C105267,63.0,107.52,3.0,Male,Credit Card,Toys,Mall of Istanbul,26/06/2022
C105269,31.0,600.16,2.0,Male,Credit Card,Clothing,Istinye Park,10/11/2021
C105277,29.0,1200.32,4.0,Female,Cash,Clothing,Viaport Outlet,2/11/2021
C105280,43.0,1500.4,5.0,Male,Cash,Clothing,Zorlu Center,7/10/2021
C105283,55.0,1500.4,5.0,Female,Credit Card,Clothing,Metrocity,22/10/2022
C105288,23.0,2100.0,2.0,Female,Cash,Technology,Kanyon,20/10/2021
C105294,66.0,300.08,1.0,Female,Cash,Clothing,Metrocity,17/09/2021
C105298,29.0,5.23,1.0,Female,Credit Card,Food & Beverage,Mall of Istanbul,6/10/2021
C105299,22.0,5.23,1.0,Female,Cash,Food & Beverage,Metrocity,20/09/2021
C105300,67.0,162.64,4.0,Female,Credit Card,Cosmetics,Metrocity,24/01/2023
C105301,49.0,900.24,3.0,Female,Credit Card,Clothing,Metropol AVM,27/06/2022
C105302,58.0,600.17,1.0,Female,Cash,Shoes,Cevahir AVM,28/03/2022
C105304,24.0,46.92,4.0,Male,Cash,Souvenir,Mall of Istanbul,2/12/2022
C105307,67.0,40.66,1.0,Male,Cash,Cosmetics,Metrocity,29/03/2022
C105309,21.0,1500.4,5.0,Female,Cash,Clothing,Kanyon,5/6/2022
C105312,31.0,3000.85,5.0,Male,Credit Card,Shoes,Mall of Istanbul,5/2/2021
C105314,30.0,23.46,2.0,Female,Credit Card,Souvenir,Kanyon,1/9/2021
C105316,36.0,203.3,5.0,Male,Cash,Cosmetics,Viaport Outlet,25/01/2021
C105319,47.0,58.65,5.0,Female,Debit Card,Souvenir,Viaport Outlet,27/09/2022
C105324,27.0,600.16,2.0,Female,Credit Card,Clothing,Mall of Istanbul,12/11/2021
C105332,28.0,1200.32,4.0,Female,Cash,Clothing,Kanyon,3/1/2021
C105334,23.0,179.2,5.0,Male,Debit Card,Toys,Cevahir AVM,3/12/2021
C105337,49.0,45.45,3.0,Female,Credit Card,Books,Forum Istanbul,21/09/2021
C105344,18.0,162.64,4.0,Female,Credit Card,Cosmetics,Metropol AVM,31/07/2021
C105346,54.0,35.84,1.0,Female,Credit Card,Toys,Istinye Park,14/07/2021
C105350,46.0,1200.34,2.0,Male,Debit Card,Shoes,Metropol AVM,3/10/2021
C105351,55.0,3000.85,5.0,Male,Cash,Shoes,Mall of Istanbul,25/02/2021
C105352,51.0,58.65,5.0,Female,Cash,Souvenir,Mall of Istanbul,1/11/2021
C105366,22.0,1500.4,5.0,Female,Cash,Clothing,Emaar Square Mall,12/12/2021
C105368,68.0,107.52,3.0,Male,Credit Card,Toys,Emaar Square Mall,31/03/2021
C105377,29.0,46.92,4.0,Female,Debit Card,Souvenir,Mall of Istanbul,29/09/2022
C105378,35.0,162.64,4.0,Female,Credit Card,Cosmetics,Mall of Istanbul,24/12/2021
C105380,48.0,1500.4,5.0,Male,Debit Card,Clothing,Istinye Park,29/12/2022
C105382,38.0,900.24,3.0,Female,Cash,Clothing,Cevahir AVM,24/12/2022
C105384,23.0,2400.68,4.0,Female,Debit Card,Shoes,Kanyon,23/11/2021
C105387,24.0,46.92,4.0,Male,Credit Card,Souvenir,Kanyon,28/11/2022
C105389,46.0,121.98,3.0,Female,Credit Card,Cosmetics,Metropol AVM,16/08/2021
C105391,28.0,35.84,1.0,Male,Cash,Toys,Istinye Park,22/01/2022
C105393,51.0,20.92,4.0,Male,Debit Card,Food & Beverage,Kanyon,14/06/2022
C105400,26.0,1200.32,4.0,Female,Debit Card,Clothing,Metropol AVM,17/04/2021
C105401,52.0,179.2,5.0,Female,Credit Card,Toys,Istinye Park,16/08/2021
C105402,61.0,162.64,4.0,Female,Credit Card,Cosmetics,Metrocity,20/04/2022
C105403,39.0,1200.32,4.0,Female,Credit Card,Clothing,Istinye Park,9/9/2021
C105405,64.0,121.98,3.0,Female,Credit Card,Cosmetics,Istinye Park,8/1/2023
C105412,45.0,600.17,1.0,Female,Credit Card,Shoes,Viaport Outlet,23/04/2021
C105421,54.0,300.08,1.0,Female,Debit Card,Clothing,Metropol AVM,14/12/2021
C105422,46.0,203.3,5.0,Female,Cash,Cosmetics,Kanyon,17/02/2022
C105423,41.0,300.08,1.0,Female,Cash,Clothing,Kanyon,26/10/2021
C105429,55.0,5.23,1.0,Female,Debit Card,Food & Beverage,Istinye Park,4/8/2021
C105433,25.0,1800.51,3.0,Female,Cash,Shoes,Kanyon,4/3/2023
C105438,37.0,300.08,1.0,Male,Credit Card,Clothing,Kanyon,16/10/2022
C105444,23.0,143.36,4.0,Female,Cash,Toys,Metropol AVM,2/4/2021
C105445,25.0,900.24,3.0,Female,Cash,Clothing,Kanyon,5/4/2021
C105458,33.0,26.15,5.0,Male,Cash,Food & Beverage,Metrocity,26/03/2021
C105463,67.0,900.24,3.0,Female,Credit Card,Clothing,Viaport Outlet,4/1/2021
C105464,66.0,15.69,3.0,Female,Cash,Food & Beverage,Kanyon,19/09/2022
C105467,37.0,26.15,5.0,Male,Cash,Food & Beverage,Emaar Square Mall,16/01/2023
C105471,49.0,3000.85,5.0,Female,Cash,Shoes,Mall of Istanbul,7/4/2021
C105474,55.0,40.66,1.0,Female,Credit Card,Cosmetics,Mall of Istanbul,15/01/2023
C105480,24.0,300.08,1.0,Female,Cash,Clothing,Metropol AVM,6/5/2021
C105485,51.0,1500.4,5.0,Female,Credit Card,Clothing,Forum Istanbul,16/09/2021
C105491,44.0,81.32,2.0,Female,Credit Card,Cosmetics,Kanyon,3/5/2021
C105496,43.0,1200.32,4.0,Female,Credit Card,Clothing,Istinye Park,11/11/2021
C105498,46.0,35.84,1.0,Male,Credit Card,Toys,Metrocity,17/03/2021
C105503,46.0,162.64,4.0,Male,Credit Card,Cosmetics,Metrocity,25/09/2021
C105504,33.0,46.92,4.0,Female,Cash,Souvenir,Zorlu Center,8/10/2022
C105507,27.0,1500.4,5.0,Female,Credit Card,Clothing,Zorlu Center,27/07/2022
C105509,42.0,203.3,5.0,Male,Credit Card,Cosmetics,Mall of Istanbul,14/08/2022
C105510,57.0,203.3,5.0,Female,Cash,Cosmetics,Zorlu Center,15/02/2023
C105511,65.0,1200.34,2.0,Female,Credit Card,Shoes,Zorlu Center,16/11/2021
C105515,43.0,1500.4,5.0,Female,Credit Card,Clothing,Mall of Istanbul,28/07/2021
C105516,38.0,300.08,1.0,Male,Credit Card,Clothing,Mall of Istanbul,17/01/2022
C105522,67.0,40.66,1.0,Female,Debit Card,Cosmetics,Metropol AVM,28/02/2023
C105524,48.0,26.15,5.0,Male,Debit Card,Food & Beverage,Kanyon,9/10/2021
C105526,42.0,15.15,1.0,Female,Credit Card,Books,Metropol AVM,21/01/2022
C105527,34.0,1500.4,5.0,Male,Debit Card,Clothing,Metrocity,28/05/2021
C105529,21.0,46.92,4.0,Female,Credit Card,Souvenir,Emaar Square Mall,12/2/2023
C105535,41.0,3150.0,3.0,Female,Cash,Technology,Zorlu Center,15/07/2021
C105538,69.0,5.23,1.0,Male,Credit Card,Food & Beverage,Metrocity,31/05/2022
C105545,30.0,300.08,1.0,Female,Credit Card,Clothing,Emaar Square Mall,27/08/2022
C105548,54.0,2400.68,4.0,Female,Cash,Shoes,Istinye Park,7/6/2021
C105550,48.0,900.24,3.0,Female,Credit Card,Clothing,Kanyon,10/2/2021
C105551,46.0,1200.32,4.0,Female,Credit Card,Clothing,Mall of Istanbul,21/01/2022
C105552,46.0,1800.51,3.0,Female,Cash,Shoes,Cevahir AVM,23/01/2021
C105553,56.0,1200.32,4.0,Male,Cash,Clothing,Metropol AVM,3/4/2022
C105559,42.0,3000.85,5.0,Male,Cash,Shoes,Cevahir AVM,5/4/2021
C105561,33.0,900.24,3.0,Male,Credit Card,Clothing,Mall of Istanbul,23/05/2021
C105564,45.0,75.75,5.0,Male,Debit Card,Books,Mall of Istanbul,18/10/2022
C105565,37.0,26.15,5.0,Female,Cash,Food & Beverage,Forum Istanbul,22/02/2021
C105566,40.0,107.52,3.0,Female,Cash,Toys,Istinye Park,19/01/2021
C105567,57.0,1200.32,4.0,Male,Cash,Clothing,Istinye Park,22/05/2021
C105574,22.0,1500.4,5.0,Female,Debit Card,Clothing,Istinye Park,18/03/2022
C105577,26.0,143.36,4.0,Female,Credit Card,Toys,Metropol AVM,5/5/2022
C105579,47.0,1200.32,4.0,Male,Cash,Clothing,Metrocity,26/08/2021
C105581,22.0,1200.32,4.0,Male,Credit Card,Clothing,Kanyon,1/4/2021
C105583,23.0,15.69,3.0,Female,Cash,Food & Beverage,Viaport Outlet,10/1/2022
C105585,26.0,15.69,3.0,Male,Credit Card,Food & Beverage,Istinye Park,29/06/2021
C105587,52.0,600.16,2.0,Female,Debit Card,Clothing,Metrocity,17/03/2022
C105588,51.0,143.36,4.0,Male,Credit Card,Toys,Metrocity,28/02/2022
C105590,24.0,600.16,2.0,Male,Credit Card,Clothing,Metropol AVM,13/10/2021
C105599,36.0,600.16,2.0,Female,Credit Card,Clothing,Kanyon,24/10/2022
C105600,34.0,1200.32,4.0,Female,Credit Card,Clothing,Metrocity,24/02/2022
C105601,68.0,15.69,3.0,Male,Cash,Food & Beverage,Mall of Istanbul,29/03/2021
C105607,47.0,600.16,2.0,Male,Credit Card,Clothing,Forum Istanbul,10/2/2023
C105609,64.0,143.36,4.0,Female,Cash,Toys,Metrocity,28/07/2022
C105613,37.0,3000.85,5.0,Female,Cash,Shoes,Kanyon,10/11/2022
C105618,33.0,900.24,3.0,Female,Credit Card,Clothing,Istinye Park,25/08/2022
C105620,57.0,2100.0,2.0,Female,Credit Card,Technology,Mall of Istanbul,13/02/2023
C105622,61.0,162.64,4.0,Female,Debit Card,Cosmetics,Metrocity,3/1/2021
C105625,49.0,179.2,5.0,Male,Debit Card,Toys,Kanyon,2/10/2021
C105640,26.0,35.84,1.0,Female,Debit Card,Toys,Kanyon,16/12/2021
C105648,39.0,600.16,2.0,Female,Cash,Clothing,Kanyon,4/12/2021
C105654,54.0,1200.34,2.0,Female,Cash,Shoes,Mall of Istanbul,25/04/2022
C105655,27.0,600.16,2.0,Male,Cash,Clothing,Cevahir AVM,28/01/2023
C105656,27.0,5.23,1.0,Female,Credit Card,Food & Beverage,Kanyon,18/04/2021
C105659,64.0,600.16,2.0,Female,Credit Card,Clothing,Metropol AVM,20/03/2021
C105660,26.0,1500.4,5.0,Female,Debit Card,Clothing,Forum Istanbul,9/11/2022
C105662,46.0,1500.4,5.0,Female,Credit Card,Clothing,Mall of Istanbul,10/2/2022
C105666,49.0,40.66,1.0,Male,Cash,Cosmetics,Forum Istanbul,14/01/2021
C105667,40.0,15.69,3.0,Male,Credit Card,Food & Beverage,Metropol AVM,22/05/2021
C105668,64.0,35.19,3.0,Female,Cash,Souvenir,Kanyon,5/4/2021
C105669,65.0,300.08,1.0,Male,Credit Card,Clothing,Mall of Istanbul,26/12/2022
C105670,63.0,162.64,4.0,Male,Credit Card,Cosmetics,Metrocity,14/01/2021
C105673,44.0,58.65,5.0,Female,Credit Card,Souvenir,Kanyon,3/2/2022
C105677,47.0,179.2,5.0,Female,Cash,Toys,Kanyon,6/5/2022
C105678,49.0,40.66,1.0,Male,Credit Card,Cosmetics,Metrocity,15/02/2022
C105683,51.0,300.08,1.0,Female,Credit Card,Clothing,Metrocity,23/08/2022
C105691,39.0,45.45,3.0,Female,Credit Card,Books,Kanyon,13/06/2021
C105695,69.0,35.84,1.0,Female,Cash,Toys,Emaar Square Mall,30/09/2021
C105696,50.0,107.52,3.0,Female,Credit Card,Toys,Emaar Square Mall,11/7/2022
C105697,61.0,1200.32,4.0,Female,Cash,Clothing,Mall of Istanbul,21/02/2021
C105698,34.0,300.08,1.0,Male,Cash,Clothing,Metropol AVM,21/09/2021
C105702,34.0,4200.0,4.0,Female,Cash,Technology,Metropol AVM,21/01/2022
C105704,63.0,1200.32,4.0,Male,Cash,Clothing,Mall of Istanbul,6/1/2021
C105710,23.0,121.98,3.0,Male,Credit Card,Cosmetics,Mall of Istanbul,18/06/2021
C105712,54.0,30.3,2.0,Male,Cash,Books,Metropol AVM,9/9/2021
C105715,19.0,15.15,1.0,Female,Cash,Books,Mall of Istanbul,23/05/2021
C105716,50.0,60.6,4.0,Female,Credit Card,Books,Mall of Istanbul,24/05/2021
C105725,51.0,162.64,4.0,Male,Debit Card,Cosmetics,Viaport Outlet,1/11/2021
C105729,60.0,600.16,2.0,Female,Cash,Clothing,Cevahir AVM,19/03/2022
C105730,28.0,1500.4,5.0,Male,Credit Card,Clothing,Viaport Outlet,21/09/2021
C105733,54.0,203.3,5.0,Male,Cash,Cosmetics,Metrocity,10/1/2023
C105736,55.0,35.84,1.0,Male,Cash,Toys,Istinye Park,14/08/2021
C105743,51.0,600.17,1.0,Female,Credit Card,Shoes,Mall of Istanbul,3/10/2022
C105746,54.0,35.84,1.0,Male,Cash,Toys,Kanyon,21/02/2021
C105747,35.0,40.66,1.0,Male,Debit Card,Cosmetics,Mall of Istanbul,22/02/2023
C105748,57.0,900.24,3.0,Female,Credit Card,Clothing,Istinye Park,12/12/2022
C105750,51.0,121.98,3.0,Female,Cash,Cosmetics,Zorlu Center,6/5/2021
C105754,55.0,26.15,5.0,Male,Credit Card,Food & Beverage,Mall of Istanbul,24/09/2022
C105756,64.0,203.3,5.0,Female,Cash,Cosmetics,Mall of Istanbul,12/3/2022
C105758,35.0,11.73,1.0,Female,Credit Card,Souvenir,Emaar Square Mall,18/10/2022
C105759,64.0,900.24,3.0,Male,Credit Card,Clothing,Istinye Park,22/01/2022
C105761,43.0,1800.51,3.0,Female,Credit Card,Shoes,Cevahir AVM,30/03/2021
C105764,67.0,23.46,2.0,Male,Cash,Souvenir,Emaar Square Mall,16/02/2023
C105766,68.0,15.69,3.0,Female,Cash,Food & Beverage,Cevahir AVM,7/11/2022
C105769,34.0,300.08,1.0,Male,Cash,Clothing,Istinye Park,1/1/2021
C105773,35.0,1200.32,4.0,Male,Cash,Clothing,Mall of Istanbul,16/06/2021
C105777,46.0,107.52,3.0,Female,Cash,Toys,Metrocity,30/05/2022
C105778,54.0,20.92,4.0,Female,Credit Card,Food & Beverage,Mall of Istanbul,12/2/2022
C105779,66.0,1200.32,4.0,Female,Cash,Clothing,Kanyon,31/05/2022
C105780,32.0,300.08,1.0,Male,Cash,Clothing,Istinye Park,14/06/2022
C105781,28.0,1050.0,1.0,Male,Credit Card,Technology,Mall of Istanbul,22/11/2021
C105782,62.0,15.69,3.0,Male,Cash,Food & Beverage,Mall of Istanbul,13/03/2021
C105783,28.0,2400.68,4.0,Female,Cash,Shoes,Kanyon,14/03/2021
C105787,48.0,179.2,5.0,Female,Credit Card,Toys,Metrocity,18/03/2022
C105788,41.0,143.36,4.0,Male,Cash,Toys,Metrocity,11/7/2022
C105789,62.0,600.17,1.0,Female,Cash,Shoes,Metropol AVM,31/12/2021
C105792,28.0,35.84,1.0,Female,Cash,Toys,Cevahir AVM,7/1/2022
C105793,24.0,107.52,3.0,Male,Cash,Toys,Metrocity,31/08/2021
C105795,52.0,600.16,2.0,Male,Credit Card,Clothing,Metropol AVM,26/10/2021
C105796,31.0,143.36,4.0,Male,Credit Card,Toys,Mall of Istanbul,3/10/2022
C105800,55.0,121.98,3.0,Male,Cash,Cosmetics,Metrocity,10/7/2021
C105802,49.0,26.15,5.0,Female,Credit Card,Food & Beverage,Kanyon,12/3/2021
C105807,26.0,107.52,3.0,Male,Debit Card,Toys,Zorlu Center,3/1/2023
C105811,60.0,81.32,2.0,Male,Cash,Cosmetics,Mall of Istanbul,22/11/2021
C105812,69.0,600.16,2.0,Female,Cash,Clothing,Istinye Park,1/3/2023
C105814,42.0,300.08,1.0,Male,Debit Card,Clothing,Metropol AVM,12/2/2022
C105815,20.0,15.69,3.0,Female,Cash,Food & Beverage,Istinye Park,19/10/2021
C105816,69.0,1050.0,1.0,Male,Cash,Technology,Istinye Park,31/08/2022
C105818,47.0,40.66,1.0,Male,Debit Card,Cosmetics,Cevahir AVM,28/04/2022
C105819,58.0,162.64,4.0,Female,Debit Card,Cosmetics,Mall of Istanbul,28/10/2021
C105823,42.0,900.24,3.0,Female,Credit Card,Clothing,Mall of Istanbul,27/11/2021
C105824,37.0,1200.34,2.0,Female,Debit Card,Shoes,Kanyon,20/02/2023
C105826,25.0,1200.32,4.0,Female,Cash,Clothing,Metrocity,1/2/2023
C105830,48.0,1200.32,4.0,Male,Credit Card,Clothing,Istinye Park,14/12/2022
C105833,55.0,40.66,1.0,Female,Debit Card,Cosmetics,Mall of Istanbul,12/8/2022
C105834,43.0,5.23,1.0,Female,Cash,Food & Beverage,Metrocity,29/11/2021
C105837,27.0,600.17,1.0,Female,Credit Card,Shoes,Emaar Square Mall,29/04/2022
C105838,62.0,26.15,5.0,Male,Credit Card,Food & Beverage,Kanyon,3/3/2023
C105842,64.0,179.2,5.0,Male,Credit Card,Toys,Forum Istanbul,7/2/2022
C105844,23.0,600.16,2.0,Male,Credit Card,Clothing,Emaar Square Mall,29/06/2021
C105845,20.0,5.23,1.0,Female,Credit Card,Food & Beverage,Mall of Istanbul,21/10/2022
C105847,43.0,600.16,2.0,Male,Credit Card,Clothing,Kanyon,12/2/2023
C105853,42.0,179.2,5.0,Male,Credit Card,Toys,Viaport Outlet,29/06/2021
C105860,37.0,1200.34,2.0,Female,Cash,Shoes,Metropol AVM,11/4/2021
C105862,18.0,81.32,2.0,Female,Debit Card,Cosmetics,Emaar Square Mall,17/03/2021
C105864,43.0,1050.0,1.0,Female,Cash,Technology,Mall of Istanbul,23/08/2021
C105881,24.0,1200.32,4.0,Female,Debit Card,Clothing,Metrocity,18/03/2021
C105882,53.0,35.19,3.0,Female,Debit Card,Souvenir,Mall of Istanbul,16/02/2023
C105883,66.0,10.46,2.0,Female,Credit Card,Food & Beverage,Emaar Square Mall,19/09/2022
C105902,20.0,3150.0,3.0,Male,Debit Card,Technology,Viaport Outlet,18/07/2022
C105907,23.0,81.32,2.0,Female,Credit Card,Cosmetics,Cevahir AVM,6/3/2022
C105908,18.0,15.69,3.0,Female,Credit Card,Food & Beverage,Kanyon,16/12/2022
C105910,32.0,203.3,5.0,Female,Credit Card,Cosmetics,Forum Istanbul,1/9/2021
C105918,33.0,121.98,3.0,Male,Credit Card,Cosmetics,Forum Istanbul,13/11/2022
C105920,30.0,1200.32,4.0,Male,Cash,Clothing,Kanyon,1/5/2021
C105923,64.0,1200.32,4.0,Female,Debit Card,Clothing,Metropol AVM,16/06/2021
C105925,66.0,1500.4,5.0,Female,Credit Card,Clothing,Mall of Istanbul,30/03/2021
C105929,38.0,26.15,5.0,Female,Debit Card,Food & Beverage,Zorlu Center,11/12/2022
C105930,56.0,300.08,1.0,Female,Cash,Clothing,Mall of Istanbul,18/03/2022
C105931,19.0,81.32,2.0,Female,Credit Card,Cosmetics,Mall of Istanbul,30/08/2021
C105934,36.0,300.08,1.0,Male,Credit Card,Clothing,Metrocity,27/11/2022
C105940,34.0,162.64,4.0,Female,Cash,Cosmetics,Metrocity,28/05/2021
C105941,39.0,81.32,2.0,Male,Credit Card,Cosmetics,Istinye Park,2/1/2022
C105944,68.0,121.98,3.0,Female,Debit Card,Cosmetics,Mall of Istanbul,17/01/2022
C105949,39.0,900.24,3.0,Male,Credit Card,Clothing,Emaar Square Mall,7/4/2021
C105950,18.0,5.23,1.0,Female,Credit Card,Food & Beverage,Kanyon,18/11/2021
C105951,33.0,179.2,5.0,Male,Credit Card,Toys,Kanyon,4/8/2022
C105955,59.0,162.64,4.0,Female,Debit Card,Cosmetics,Kanyon,12/8/2022
C105958,64.0,1200.32,4.0,Male,Credit Card,Clothing,Forum Istanbul,15/08/2022
C105960,55.0,75.75,5.0,Female,Cash,Books,Metrocity,29/07/2022
